Community,ApartmentLayout,Area,Floor,ConstructionYear,TotalPrice,UnitPrice,Orientation,RenovationDegree,Elevator,PlotRatio,GreeneryRate,PropertyFee,DistanceToWasteStation_km,SurroundingBusLines_05km,SurroundingSchools_1km,DistanceToSubway_km,DistanceToBusinessDistrict_km,DistanceToPark_km,AgentSafetyScore,AgentComfortScore,AgentValueForMoneyScore,AgentLocationScore,AgentFutureAppreciationScore,AgentEnvironmentalScore,AgentPropertyServiceScore
12,2,86,17,2015,130,15043,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,4,5,5,3.75
12,2,99,31,2016,150,15144,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,3.5,3,3.67,5,4
12,2,137,32,2014,200,14526,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,2,2.67,3,2.5
12,2,120,17,2014,185,15331,6,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,4,4.5,2.67,4,4.75
12,2,120,40,2015,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,5,3.5,3,3,5,3.25
12,2,120,17,2015,180,14917,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1,3,5,2.67,5,3
12,2,103,33,2015,160,15487,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1,1,5,1.33,5,1.5
12,2,86,31,2014,130,15006,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,2.5,3.5,2.67,3,3.75
12,4,63,40,2010,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,2.5,3.5,3.33,3.5,3
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,4,3,3.33,5,3.75
12,4,63,40,2012,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3.5,5,4,5,5,5
12,2,120,18,2012,185,15331,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,1.5,3.5,4,4.33,5,4.5
12,1,63,32,2015,92,14552,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,2,4,3,5,3.25
12,2,99,18,2014,160,16153,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3,4,2.67,4,4
12,4,63,40,2016,102,16129,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,3.5,5,3.33,5,4.75
12,1,63,30,2012,90,14231,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,5,4.5,4,5,2.75
12,4,63,40,2014,89,14073,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,3.5,3,3,5,3
12,1,63,33,2013,95,15027,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1,4.5,4.5,5,5,5
12,4,63,40,2014,90,14231,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1,5,3.5,4.33,5,2.75
12,8,137,31,2014,220,15979,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,2,3,2.33,3,3
12,2,82,30,2018,140,16892,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,4,5,5,4,3
12,2,86,28,2014,140,16185,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,2,4,3,5,3
12,2,92,25,2014,140,15130,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,4.5,3,4,5,3.5
12,2,83,33,2016,125,15060,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,3.5,2.5,3.67,4,3
12,2,103,25,2016,165,15971,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,4,4,4,4,3.75
12,2,103,18,2012,175,16939,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,2,3.5,3.33,4,2.75
12,2,115,28,2015,170,14744,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,3,2,2.5,3.33,3.5,2.25
12,2,103,24,2014,160,15487,5,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,4.5,3,2.67,5,3
12,2,90,40,2013,148,16433,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3,3.5,3.67,5,3.5
12,2,86,40,2017,140,16161,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3.5,3,3,2.67,5,3.25
12,2,120,17,2014,184,15248,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2,3,3,3.67,4,3
12,2,82,31,2015,135,16289,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3.5,2.5,3,4,3
12,2,103,30,2014,145,14035,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,4,4,3.67,3.5,3.5
12,2,92,40,2014,136,14693,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3,2.5,3,3,2.75
12,4,63,40,2012,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,4,4,4,4,5,4
12,2,86,18,2016,130,15043,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,2.5,3.5,4.33,5,3
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,3,3,4,3.5,3.5
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,1.5,4.5,2.5,2,5,3.25
12,4,63,40,2012,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,5
12,1,63,33,2015,93,14711,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2,3.5,2.5,4.33,5,5
12,1,63,40,2015,90,14236,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,4,4,4,3.67,5,3.25
12,8,137,31,2014,220,15979,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3.5,4,4,5,3.5
12,1,63,40,2016,90,14231,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,4,4.5,4,4,5,3.25
12,4,63,27,2014,95,15027,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,3,3.5,4,5,3.25
12,1,63,32,2015,92,14552,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3.5,4,4,4.5,3
12,1,63,30,2012,90,14231,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2,5,2.5,3.67,5,4
12,1,63,31,2012,93,14711,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,2,2,3,3,3.5,3
12,4,63,40,2015,100,15813,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,4,3.5,3.33,5,3.5
12,1,63,32,2013,90,14236,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,4,2,4,4.5,3.25
12,4,63,33,2015,95,15027,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,4,5,5,5
12,4,63,45,2014,88,13968,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,2.5,2.5,3,3,3.25
12,2,86,28,2014,130,15029,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,3,3,5,3.5
12,2,137,33,2015,215,15616,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,2,3,2.5,3,5,3.25
12,2,82,30,2018,140,16892,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,4,4.5,3,5,2.75
12,2,92,40,2015,140,15125,1,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3.67,5,4
12,2,103,24,2015,182,17617,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,4,4.5,4.5,5,5,4.5
12,2,99,36,2014,158,15952,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,2,4,3.33,5,3.5
12,2,103,27,2015,172,16649,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,1,4,3,3,3
12,2,102,27,2013,170,16602,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2,3,3.33,5,3
12,2,137,34,2014,205,14890,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2.5,4,5,3.33,5,3.5
12,2,82,33,2012,130,15685,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,2,103,15,2019,178,17230,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,4,4.5,3.67,5,3.25
12,2,86,40,2015,140,16161,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1.33,2,2,3,2,2,1.75
12,2,99,16,2017,140,14134,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,2,4,3.67,5,3.75
12,2,99,18,2012,158,15952,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,3.5,4,4.33,4.5,3.75
12,2,86,18,2011,125,14496,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1.5,4,3.5,3,5,3
12,2,137,32,2014,200,14526,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,4.5,4,5,3.33,5,4.25
12,2,92,38,2012,132,14266,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3.5,2.5,4.5,3,5,3.5
12,2,104,30,2016,160,15254,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2,2.5,2.5,4.67,4,3.5
12,2,92,40,2013,140,15116,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,3,2.5,2.67,4,3.75
12,2,92,40,2012,155,16746,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,4,4.5,3.33,5,3.25
12,2,92,40,2015,145,15666,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,3.5,3,2.67,5,3.75
12,7,101,27,2015,150,14790,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2,3.5,3.5,4.33,4.5,3.25
12,2,82,24,2016,128,15444,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,1.5,3,3,2.33,3.5,3
12,2,85,27,2017,125,14591,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3.5,2.5,3.5,2.33,4,3.5
12,1,63,40,2015,100,15813,1,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1,1,1,3,1,1,1
12,2,92,24,2012,148,15990,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1,3,3,2.33,5,3
12,2,103,27,2015,170,16455,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,4,4.5,3.67,5,3.75
12,2,124,33,2015,210,16839,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2,4.5,2,5,4,3
12,2,101,33,2014,140,13804,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,3,3,3,5,5
12,2,90,40,2013,155,17211,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,3,3.5,4.67,5,3
12,2,90,40,2013,155,17211,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,4,3.5,3.67,4,3.75
12,2,85,36,2012,145,16902,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3,3.5,4,4,4.5,3.25
12,2,92,40,2014,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3.5,4,3.67,3.5,3
12,2,92,40,2015,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,4,1,1.5,2,1.5,2
12,2,120,24,2012,183,15165,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,5,3,4,4.5,3.25
12,2,120,24,2012,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,5,4.5,4.5,3.67,5,5
12,2,92,18,2015,140,15125,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,2,3,4,3.25
12,2,120,28,2015,205,16988,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3.5,4,1,2.33,3.5,2.75
12,2,86,33,2013,136,15686,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1,1,1,1,1,1,2
12,2,92,32,2015,140,15125,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,3,2,3,4,3.75
12,2,115,28,2015,172,14918,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3.5,3.5,4,3.33,5,3
12,2,120,17,2016,185,15326,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,4,3,3.67,3.5,4
12,2,93,28,2013,130,13972,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,3,4,2.67,5,3
12,2,120,17,2015,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3.5,2.5,2.5,4.33,4,4.25
12,2,120,17,2015,184.5,15290,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,2,3.5
12,2,120,17,2015,184.5,15290,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3,2.5,2.5,3,2.5,3
12,2,120,17,2015,175,14502,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,3,1,2.67,4,3
12,2,99,18,2012,158,15952,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3,4,2.5,3.67,3.5,3.25
12,2,92,40,2013,140,15116,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,4.25
12,2,103,24,2015,182,17617,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,4,3.5,4,5,2.5
12,2,86,18,2011,125,14496,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,5,5,4,5,4
12,2,124,18,2015,210,16839,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,4,4,3.33,5,3.25
12,2,137,34,2014,205,14890,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4,4,4,5,5,4
12,2,82,33,2012,130,15685,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3.5,3,3,4,5,3
12,2,120,18,2013,170,14088,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,5,4,3.33,5,3.25
12,2,101,18,2016,140,13804,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,4,4,4,4,4
12,2,86,18,2016,120,13916,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,5
12,2,120,18,2012,180,14917,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,2,120,22,2013,185,15331,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3.5,1.5,3.33,2,3.25
12,2,90,40,2016,140,15545,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2,3,2.5,2.33,5,3
12,2,115,28,2015,172,14918,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3.5,1.5,3.33,2,3.25
12,2,103,27,2015,172,16649,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,3,3,3,3,3.5
12,2,86,28,2017,132,15274,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,3,3,4.33,5,3.25
12,2,82,24,2016,128,15444,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,4.5,4.5,4.33,4.5,3.25
12,2,85,27,2017,125,14591,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,5
12,2,124,28,2014,180,14433,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,3,4,2,4,3.75
12,3,90,26,2012,126,13955,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,3,2.5,3,3.5,3.75
12,2,124,33,2015,210,16839,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,3,3,3.33,4,3.25
12,2,90,30,2014,142,15767,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,5,3.5,4,5,4.75
12,4,63,40,2015,95,15027,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,4,3.5,2,5,2.75
12,2,122,33,2016,200,16357,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,3.5,3,5,3
12,2,124,33,2015,210,16839,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,4,4,4,5,3.25
12,2,122,32,2015,200,16357,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,2,90,31,2019,129,14287,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,2,2,2,2,3,2.75
12,2,137,32,2014,200,14526,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,1.5,5,4,5,5,4.5
12,2,86,34,2015,126,14545,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1.5,3.5,2.5,2,2,3
12,2,104,30,2016,160,15254,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,4,4,5,5,5,5
12,2,86,11,2016,130,15076,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,4,2.5,3.67,4.5,3
12,2,99,36,2014,158,15952,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,4,4,4.33,3.5,3.75
12,2,86,40,2015,140,16161,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,2,3,3,4,2.75
12,1,63,33,2014,102,16129,2,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,5,5,2,3,4.5
12,2,92,38,2012,132,14266,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,2.5,1,3,4.5,3.5
12,2,92,40,2016,143,15454,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,3,3,3,3,4.5,4
12,2,90,40,2013,155,17211,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3,2.5,3,4,3.25
12,2,90,40,2013,155,17211,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,3,3,3,3,3,3.75
12,2,85,36,2012,145,16902,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,4.5,1,1.67,2.5,3.25
12,2,92,40,2015,145,15666,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,3,4,2.67,5,5
12,2,92,40,2014,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2.5,3.5,3.5,2.33,1.5,2
12,4,63,40,2013,106,16762,2,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,4,4,3,4,3,3.5
12,1,63,40,2015,100,15813,1,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,2.5,3.5,3.33,5,3
12,1,63,30,2014,90,14236,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,3.5,2.5,4,5,3.25
12,1,63,38,2017,93,14711,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2.5,4,3,4.33,4,4.25
12,5,137,28,2015,210,15253,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,4.5,3.5,3,3,2.5
12,4,63,40,2015,97,15343,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2,3.5,4,3,5,3.5
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,4,4,3,4,4
12,5,137,32,2012,220,15979,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1.67,4,2,2.5,3.67,3.5,3.5
12,1,63,24,2016,92,14552,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,4
12,8,137,33,2011,200,14526,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3,3,3,3,3.75
12,1,63,30,2013,93,14711,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,2,2.5,3.33,4,3.25
12,1,63,35,2016,92,14552,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3.5,4,3.5,3,4.5,4
12,1,63,32,2017,90,14236,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,3.5,4,5,3
12,4,63,18,2012,88,13920,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,4.5,5,4.5,5,5,5
12,1,63,30,2015,90,14231,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,3,3.5,4.33,5,5
12,1,63,32,2017,92,14548,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2.5,3.5,3.5,4,3,3.75
12,1,63,40,2015,98,15497,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,2.5,2.5,3.33,5,3.5
12,2,120,24,2012,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,4.5,3.5,4.5,3.67,3.5,4
12,2,92,18,2015,140,15125,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,3,4,4.33,5,4
12,2,115,28,2015,172,14918,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,1.5,2.5,3,5,3
12,2,90,40,2016,140,15545,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,4,5,4,4,4
12,2,93,28,2013,130,13972,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,2.5,4.5,3.67,4,3.5
12,2,92,28,2013,138,14909,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,4,4.5,2.67,4.5,3.5
12,2,92,38,2012,132,14266,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,3.5,3.5,3.33,3,2.75
12,2,120,17,2016,185,15326,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,4.5,2,3,5,3.25
12,2,124,18,2015,210,16839,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,4,3,4.33,3,3
12,2,120,17,2015,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,4,5,4.5,4,5,5
12,2,85,36,2012,145,16902,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,3.5,3,3,2,5,3
12,2,120,18,2013,170,14088,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1.5,1,4,4,5,4.5
12,2,92,40,2015,145,15666,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,4,5,4.33,5,5
12,2,92,40,2014,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4.5,4,4,4,5,4
12,2,86,18,2016,120,13916,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,3,3,2.67,4,4.25
12,2,86,40,2015,140,16161,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,4,4,3.33,3.5,4.25
12,2,92,40,2015,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3,3,3,3,3,3.25
12,2,120,17,2015,184.5,15290,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,3.5,3.5,4,5,3.75
12,2,120,18,2012,180,14917,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,3,4,4,4,3
12,2,90,16,2014,138,15323,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,4,4,4.33,4.5,3.75
12,2,120,22,2013,185,15331,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2.5,3.5,3,3.33,5,4
12,2,120,17,2015,175,14502,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2.5,4,3.67,5,3
12,2,86,11,2016,130,15076,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,3,3,3,3.5,2.75
12,4,63,30,2014,91,14394,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3.5,5,5,5,5,5
12,2,122,33,2008,190,15539,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,3,3.5,3,3,5,3.75
12,2,137,33,2014,196,14236,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,4,4,3.5,3.33,3.5,3.75
12,8,137,28,2013,215,15616,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,3.5,3,3,4.5,4
12,2,86,33,2016,145,16763,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,4.5,5,5,5,5,5
12,2,122,27,2014,190,15539,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,1.5,1.5,3,5,3.75
12,1,63,40,2010,93,14711,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2,4,3,3,5,3
12,2,137,32,2017,200,14526,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3.5,4.5,4,5,5,4.25
12,4,63,40,2014,92.5,14627,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1,4,4,4.33,3.5,3
12,2,99,33,2012,148,14942,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,3,3.5,3.5,3.33,1.5,3.75
12,2,92,35,2015,137,14801,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,4,3,4,2.5,2.5
